Provinsi,Kabupaten/Kota,Kecamatan,Name with Street,Original Name,Street Detail,Full Address Info,Latitude,Longitude
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI SPBU 34.12304 BINTARO PERMAI - Jl. Bintaro Timur, RT.6/RW.3",ATM BNI SPBU 34.12304 BINTARO PERMAI,"Jl. Bintaro Timur, RT.6/RW.3","5,0 (1) ATM ATM · Jl. Bintaro Timur, RT.6/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2616352,106.7569745
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI KK PASAR MAYESTIK(KK)-CDM - Jl. Tebah Raya No.3, RT.13/RW.3",ATM BNI KK PASAR MAYESTIK(KK)-CDM,"Jl. Tebah Raya No.3, RT.13/RW.3","4,2 (14) Bank Bank · Jl. Tebah Raya No.3, RT.13/RW.3 Tutup ⋅ Buka Sen pukul 08.00 · (021) 57899999",-6.2393882,106.7916083
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"BNI Pondok Indah Plaza - Jl. Metro Pondok Indah No.3, RT.3/RW.14",BNI Pondok Indah Plaza,"Jl. Metro Pondok Indah No.3, RT.3/RW.14","4,5 (54) Bank Bank · PQ7J+Q6Q Pd. Indah Plaza 2, Jl. Metro Pondok Indah No.3, RT.3/RW.14 Tutup ⋅ Buka Sen pukul 08.00 · (021) 75917640",-6.2855254,106.7805195
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI KLN BLOK M - Jl. Sultan Hasanuddin Dalam, RT.6/RW.6",ATM BNI KLN BLOK M,"Jl. Sultan Hasanuddin Dalam, RT.6/RW.6","5,0 (1) ATM ATM · Jl. Sultan Hasanuddin Dalam, RT.6/RW.6 (021) 57899999 (021) 57899999",-6.2441079,106.7975004
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI BLOK M PLAZA 3 - Jl. Bulungan, RT.6/RW.6",ATM BNI BLOK M PLAZA 3,"Jl. Bulungan, RT.6/RW.6","5,0 (1) Bank Bank · Jl. Bulungan, RT.6/RW.6 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2444968,106.7974857
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI KLN Duta Mas Fatmawati - Jl. RS. Fatmawati Raya Blok Husen No.24, RT.5/RW.9",ATM BNI KLN Duta Mas Fatmawati,"Jl. RS. Fatmawati Raya Blok Husen No.24, RT.5/RW.9","Tidak ada ulasan ATM ATM · Jl. RS. Fatmawati Raya Blok Husen No.24, RT.5/RW.9 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2616224,106.7968668
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"BNI FATMAWATI - Jl. RS. Fatmawati Raya No.115 4, RT.4/RW.4",BNI FATMAWATI,"Jl. RS. Fatmawati Raya No.115 4, RT.4/RW.4","3,8 (122) Bank Bank ·   · Jalan RS. Fatmawati Blok D III No.115, Jl. RS. Fatmawati Raya No.115 4, RT.4/RW.4 Tutup ⋅ Buka Sen pukul 08.00 · (021) 7500339",-6.299397,106.7943761
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI - Jl. RS. Fatmawati Raya, RT.3/RW.2",ATM BNI,"Jl. RS. Fatmawati Raya, RT.3/RW.2","Tidak ada ulasan ATM ATM · Duta Mas Blok B, No.39, Jl. RS. Fatmawati Raya, RT.3/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 500046",-6.264141,106.7965848
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI KK VETERAN KESEHATAN-NON TUNAI - Jl. RC. Veteran Raya No.1 7, RT.7/RW.1",ATM BNI KK VETERAN KESEHATAN-NON TUNAI,"Jl. RC. Veteran Raya No.1 7, RT.7/RW.1","5,0 (1) ATM ATM · Jl. RC. Veteran Raya No.1 7, RT.7/RW.1 (021) 57899999 (021) 57899999",-6.265939,106.765915
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI KK VETERAN KESEHATAN - Jl. RC. Veteran Raya Jl. A No.2, RT.10/RW.10",ATM BNI KK VETERAN KESEHATAN,"Jl. RC. Veteran Raya Jl. A No.2, RT.10/RW.10","5,0 (37) Bank Bank · Jl. RC. Veteran Raya Jl. A No.2, RT.10/RW.10 Tutup ⋅ Buka Sen pukul 08.00 · (021) 57899999",-6.2708559,106.7646577
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,BNI 46 PIM 2 - Jl. Metro Pondok Indah Ground Floor G33,BNI 46 PIM 2,Jl. Metro Pondok Indah Ground Floor G33,"5,0 (1) Bank Bank · Jl. Metro Pondok Indah Ground Floor G33 Tutup ⋅ Buka Sen pukul 08.00",-6.2650339,106.7826951
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI APARTEMEN PAKUBUWONO - Jl. Pakubuwono VI Jl. Kebayoran Baru No.68 8, RT.3/RW.1",ATM BNI APARTEMEN PAKUBUWONO,"Jl. Pakubuwono VI Jl. Kebayoran Baru No.68 8, RT.3/RW.1","5,0 (1) Bank Bank · Jl. Pakubuwono VI Jl. Kebayoran Baru No.68 8, RT.3/RW.1 (021) 57899999 (021) 57899999",-6.2393631,106.7837498
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"BNI - Jl. Permata Hijau No.7, RT.7/RW.10",BNI,"Jl. Permata Hijau No.7, RT.7/RW.10","4,4 (26) Bank Bank · Jl. Permata Hijau No.7, RT.7/RW.10 Tutup ⋅ Buka Sen pukul 08.00 · (021) 53664464",-6.2207059,106.7828296
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI INDOMARET BONA INDAH - Jl. Lb. Bulus No.1, RT.5/RW.4",ATM BNI INDOMARET BONA INDAH,"Jl. Lb. Bulus No.1, RT.5/RW.4","Tidak ada ulasan Bank Bank · Jl. Lb. Bulus No.1, RT.5/RW.4 (021) 57899999 (021) 57899999",-6.303112,106.779493
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"BNI KCP Gandaria City - Jl. Sultan Iskandar Muda No.32 No.8 Lt, RT.10/RW.6",BNI KCP Gandaria City,"Jl. Sultan Iskandar Muda No.32 No.8 Lt, RT.10/RW.6","4,2 (19) Bank Bank · Gandaria 8 office tower, Jl. Sultan Iskandar Muda No.32 No.8 Lt, RT.10/RW.6 Tutup ⋅ Buka Sen pukul 08.00 · (021) 29036646",-6.2427068,106.7831575
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI KLN UPN VETERAN PONDOK LABU - Jl. RS. Fatmawati Raya Jl. Komsai No.Kel, RT.6/RW.10",ATM BNI KLN UPN VETERAN PONDOK LABU,"Jl. RS. Fatmawati Raya Jl. Komsai No.Kel, RT.6/RW.10","5,0 (1) Bank Bank · Jl. RS. Fatmawati Raya Jl. Komsai No.Kel, RT.6/RW.10 (021) 57899999 (021) 57899999",-6.3083964,106.7935765
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"BNI - Jl. Karang Tengah Raya No.B12, RT.6/RW.6",BNI,"Jl. Karang Tengah Raya No.B12, RT.6/RW.6","Tidak ada ulasan ATM ATM · Jl. Karang Tengah Raya No.B12, RT.6/RW.6 (021) 500046 (021) 500046",-6.303152,106.7812142
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"Bank BNI Cipulir - Jl. Ciledug Raya No.4, RT.6/RW.5",Bank BNI Cipulir,"Jl. Ciledug Raya No.4, RT.6/RW.5","4,3 (32) Bank Bank ·   · Jl. Ciledug Raya No.4, RT.6/RW.5 Tutup ⋅ Buka Sen pukul 09.00 · (021) 72800158",-6.2376738,106.768458
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI - Jl. Melawai Raya No.4, RT.4/RW.6",ATM BNI,"Jl. Melawai Raya No.4, RT.4/RW.6","5,0 (1) ATM ATM · Jl. Melawai Raya No.4, RT.4/RW.6 1 500 046 1 500 046",-6.2455904,106.796302
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"BNI ATM - Jl. Raya Cirendeu, RT.14/RW.3",BNI ATM,"Jl. Raya Cirendeu, RT.14/RW.3","4,6 (7) ATM ATM · Jl. Raya Cirendeu, RT.14/RW.3 Buka ⋅ Tutup pukul 23.00 · (021) 57899999",-6.3105218,106.7714204
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI KLN UPN VETERAN PONDOK LABU-CDM - Jl. RS. Fatmawati Raya, RT.3/RW.10",ATM BNI KLN UPN VETERAN PONDOK LABU-CDM,"Jl. RS. Fatmawati Raya, RT.3/RW.10","Tidak ada ulasan Bank Bank · Jl. RS. Fatmawati Raya, RT.3/RW.10 (021) 57899999 (021) 57899999",-6.2804313,106.7961993
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,ATM Link BNI - RT.6/RW.5,ATM Link BNI,RT.6/RW.5,"Tidak ada ulasan ATM ATM · 6, RT.6/RW.5 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2612311,106.7968231
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI PASAR RAYA SEIBU 1 - Jl. Iskandarsyah Raya No.2 3, RT.3/RW.1",ATM BNI PASAR RAYA SEIBU 1,"Jl. Iskandarsyah Raya No.2 3, RT.3/RW.1","1,0 (1) ATM ATM · Jl. Iskandarsyah Raya No.2 3, RT.3/RW.1 Buka ⋅ Tutup pukul 22.00 · (021) 57899999",-6.244726,106.80338
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI CILANDAK TOWN SQUARE 3 - Jalan Tb. Simatupang Kav 17, RT.2/RW.1",ATM BNI CILANDAK TOWN SQUARE 3,"Jalan Tb. Simatupang Kav 17, RT.2/RW.1","Tidak ada ulasan ATM ATM · Jalan Tb. Simatupang Kav 17, RT.2/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2917954,106.7992851
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,ATM BNI Kementerian ATR/BPN - RT.2/RW.1,ATM BNI Kementerian ATR/BPN,RT.2/RW.1,"Tidak ada ulasan ATM ATM · QQ6X+MF2, Jakarta Selatan, RT.2/RW.1 Buka ⋅ Tutup pukul 21.30",-6.238359,106.7986498
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI - Jl. Karang Tengah Raya No.4 4, RT.4/RW.3",ATM BNI,"Jl. Karang Tengah Raya No.4 4, RT.4/RW.3","1,0 (1) ATM ATM · Alfa Midi, Jl. Karang Tengah Raya No.4 4, RT.4/RW.3",-6.3109504,106.7812898
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,ATM BNI UNIV MUHAMMADIYAH JKT,ATM BNI UNIV MUHAMMADIYAH JKT,,"Tidak ada ulasan ATM ATM · JL. Kyai Ahmad Dahlan, Cirendeu, Ciputat, RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2960874,106.7662499
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,BNI - RT.15/RW.10,BNI,RT.15/RW.10,"Tidak ada ulasan Bank Bank · GF , Hero Terogong , JL. Terogong Raya, Cilandak Barat , Cilandak , 12430 Jakarta Selatan , DKI Jakarta, RT.15/RW.10 (021) 78869811 (021) 78869811",-6.2827062,106.7916476
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI GOLDEN FATMAWATI - Jl. RS. Fatmawati Raya, RT.3/RW.4",ATM BNI GOLDEN FATMAWATI,"Jl. RS. Fatmawati Raya, RT.3/RW.4","Tidak ada ulasan Bank Bank · Jl. RS. Fatmawati Raya, RT.3/RW.4 (021) 57899999 (021) 57899999",-6.2720162,106.7973759
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI AYAM BULUNGAN - Jl. Bulungan, RT.1/RW.6",ATM BNI AYAM BULUNGAN,"Jl. Bulungan, RT.1/RW.6","4,0 (1) Bank Bank · Jl. Bulungan, RT.1/RW.6 (021) 57899999 (021) 57899999",-6.2441139,106.7967833
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI INDOMARET PD. LABU - Jl. RS. Fatmawati Raya, RT.4/RW.9",ATM BNI INDOMARET PD. LABU,"Jl. RS. Fatmawati Raya, RT.4/RW.9","Tidak ada ulasan ATM ATM · Jl. RS. Fatmawati Raya, RT.4/RW.9 (021) 57899999 (021) 57899999",-6.292297,106.79719
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"BNI PONDOK INDAH SHOPP. MALL - Jl. Metro Pondok Indah, RT.1/RW.16",BNI PONDOK INDAH SHOPP. MALL,"Jl. Metro Pondok Indah, RT.1/RW.16","5,0 (1) Bank Bank · Pondok Indah Mall 1, Jl. Metro Pondok Indah, RT.1/RW.16 Tutup ⋅ Buka Sen pukul 09.00 · (021) 7506725",-6.2653121,106.7829761
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,ATM BNI KLN WIJAYA GRAND CENTER-NON TUNAI - RT.6/RW.1,ATM BNI KLN WIJAYA GRAND CENTER-NON TUNAI,RT.6/RW.1,"Tidak ada ulasan ATM ATM · Grand Wijaya Blok F Kebayoran, RT.6/RW.1 (021) 57899999 (021) 57899999",-6.2536598,106.8000806
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI CILANDAK TOWN SQUARE 2 - Jl. TB Simatupang No.Kel 2, RT.2/RW.1",ATM BNI CILANDAK TOWN SQUARE 2,"Jl. TB Simatupang No.Kel 2, RT.2/RW.1","4,7 (3) Bank Bank · Jl. TB Simatupang No.Kel 2, RT.2/RW.1 (021) 57899999 (021) 57899999",-6.2918178,106.8006952
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI Senopati Office 8 - Jalan Raya Senopati No.8D, Lantai Dasar Office Resident 8, Senayan, Kebayoran Baru, RT.8/RW.3",ATM BNI Senopati Office 8,"Jalan Raya Senopati No.8D, Lantai Dasar Office Resident 8, Senayan, Kebayoran Baru, RT.8/RW.3","Tidak ada ulasan ATM ATM · Jalan Raya Senopati No.8D, Lantai Dasar Office Resident 8, Senayan, Kebayoran Baru, RT.8/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 500046",-6.2291894,106.8058035
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI - Jl. Melawai X No.8 3, RT.3/RW.1",ATM BNI,"Jl. Melawai X No.8 3, RT.3/RW.1","Tidak ada ulasan ATM ATM · Jl. Melawai X No.8 3, RT.3/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2439309,106.7985804
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"Bank BNI Radio Dalam - Jl. Radio Dalam Raya No.24 1, RT.7/RW.4",Bank BNI Radio Dalam,"Jl. Radio Dalam Raya No.24 1, RT.7/RW.4","4,7 (105) Bank Bank ·   · Jl. Radio Dalam Raya No.24 1, RT.7/RW.4 Tutup ⋅ Buka Sen pukul 08.00 · (021) 7234371",-6.2520277,106.7912796
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI SOVEREIGN PLAZA - Jl. TB Simatupang, RT.2/RW.1",ATM BNI SOVEREIGN PLAZA,"Jl. TB Simatupang, RT.2/RW.1","3,0 (1) Bank Bank · Jl. TB Simatupang, RT.2/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2929564,106.802922
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI - Jl. Pintu Satu Senayan No.1 1, RT.1/RW.3",ATM BNI,"Jl. Pintu Satu Senayan No.1 1, RT.1/RW.3","5,0 (2) ATM ATM · PPKGBK, Jl. Pintu Satu Senayan No.1 1, RT.1/RW.3 Buka ⋅ Tutup pukul 20.00 · (021) 57899999",-6.2220532,106.8001366
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI KCU Melawai Raya - Jl. Melawai Raya No .1, Kebayoran Baru, Jl. Melawai Raya Jl. Iskandarsyah II No.1, RT.3/RW.5",ATM BNI KCU Melawai Raya,"Jl. Melawai Raya No .1, Kebayoran Baru, Jl. Melawai Raya Jl. Iskandarsyah II No.1, RT.3/RW.5","5,0 (2) ATM ATM · Bank Bni Kcu Melawai Raya, Jl. Melawai Raya No .1, Kebayoran Baru, Jl. Melawai Raya Jl. Iskandarsyah II No.1, RT.3/RW.5 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 1500046",-6.2460543,106.8036533
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI CAFE TENDA VETERAN - Jl. Pesanggrahan Indah, RT.4/RW.10",ATM BNI CAFE TENDA VETERAN,"Jl. Pesanggrahan Indah, RT.4/RW.10","Tidak ada ulasan Bank Bank · Jl. Pesanggrahan Indah, RT.4/RW.10 (021) 57899999 (021) 57899999",-6.2582443,106.7680767
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI PLAZA ASIA - Jl. Jenderal Sudirman, RT.5/RW.3",ATM BNI PLAZA ASIA,"Jl. Jenderal Sudirman, RT.5/RW.3","Tidak ada ulasan Bank Bank · Jl. Jenderal Sudirman, RT.5/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.225465,106.804999
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI KLN BLOK M - Jl. Sultan Hasanudin, RT.6/RW.2",ATM BNI KLN BLOK M,"Jl. Sultan Hasanudin, RT.6/RW.2","Tidak ada ulasan ATM ATM · Jl. Sultan Hasanudin, RT.6/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2431253,106.8028921
DKI Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,"ATM BNI - Jl. Falatehan I No.16 2, RT.2/RW.1",ATM BNI,"Jl. Falatehan I No.16 2, RT.2/RW.1","Tidak ada ulasan ATM ATM · Jl. Falatehan I No.16 2, RT.2/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2423251,106.8013686
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI SPBU MAMPANG - Jl. Mampang Prapatan VIII No.34, RT.2/RW.2",ATM BNI SPBU MAMPANG,"Jl. Mampang Prapatan VIII No.34, RT.2/RW.2","5,0 (4) ATM ATM · Jl. Mampang Prapatan VIII No.34, RT.2/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2477324,106.8270778
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI Bangka Raya - Jl. Bangka Raya No.14 3, RT.14/RW.3",ATM BNI Bangka Raya,"Jl. Bangka Raya No.14 3, RT.14/RW.3","5,0 (1) ATM ATM · ATM BNI, No.40 A, Jl. Bangka Raya No.14 3, RT.14/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2460245,106.8156598
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI - Jl. Bangka Raya, RT.5/RW.5",ATM BNI,"Jl. Bangka Raya, RT.5/RW.5","3,5 (2) ATM ATM · Jl. Bangka Raya, RT.5/RW.5 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2438856,106.8160715
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM Bank BNI - Jl. Kapten Tendean No.2 2, RT.2/RW.2",ATM Bank BNI,"Jl. Kapten Tendean No.2 2, RT.2/RW.2","5,0 (1) ATM ATM · Starmart, Menara Bank Mega, Jl. Kapten Tendean No.2 2, RT.2/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 500046",-6.2403717,106.8298173
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI - Jl. Kemang Sel. No.14 1, RT.1/RW.3",ATM BNI,"Jl. Kemang Sel. No.14 1, RT.1/RW.3","Tidak ada ulasan ATM ATM · Jl. Kemang Sel. No.14 1, RT.1/RW.3 (021) 57899999 (021) 57899999",-6.2740655,106.8209548
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI SPBU TENDEAN - Jl. Kapten Tendean No.34, RT.2/RW.5",ATM BNI SPBU TENDEAN,"Jl. Kapten Tendean No.34, RT.2/RW.5","1,5 (2) ATM ATM · Jl. Kapten Tendean No.34, RT.2/RW.5 (021) 57899999 (021) 57899999",-6.240361,106.820561
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI ALFAMART BANGKA - Jl. Kemang Raya, RT.5/RW.5",ATM BNI ALFAMART BANGKA,"Jl. Kemang Raya, RT.5/RW.5","4,0 (1) ATM ATM · Jl. Kemang Raya, RT.5/RW.5 (021) 57899999 (021) 57899999",-6.2438444,106.8160563
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI SOY MINIMART MAMPANG MINIMARKET - Jl. Mampang Prpt. Raya No.13, RT.13/RW.1",ATM BNI SOY MINIMART MAMPANG MINIMARKET,"Jl. Mampang Prpt. Raya No.13, RT.13/RW.1","Tidak ada ulasan ATM ATM · Jl. Mampang Prpt. Raya No.13, RT.13/RW.1 (021) 57899999 (021) 57899999",-6.242697,106.8236424
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI - Jl. Kuningan Barat Raya No.2 1, RT.1/RW.1",ATM BNI,"Jl. Kuningan Barat Raya No.2 1, RT.1/RW.1","Tidak ada ulasan ATM ATM · Jl. Kuningan Barat Raya No.2 1, RT.1/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2354246,106.822625
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI Non Tunai City Plaza - Jl. Gatot Subroto No.42, RT.3/RW.2",ATM BNI Non Tunai City Plaza,"Jl. Gatot Subroto No.42, RT.3/RW.2","Tidak ada ulasan ATM ATM · Jl. Gatot Subroto No.42, RT.3/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2349197,106.8228257
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI KLN KEMANG - Jl. Kemang Raya No.47 11, RT.6/RW.2",ATM BNI KLN KEMANG,"Jl. Kemang Raya No.47 11, RT.6/RW.2","Tidak ada ulasan ATM ATM · Jl. Kemang Raya No.47 11, RT.6/RW.2 (021) 57899999 (021) 57899999",-6.2652424,106.816254
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI 24 JAM - Jl. Gatot Subroto No.42, RT.3/RW.2",ATM BNI 24 JAM,"Jl. Gatot Subroto No.42, RT.3/RW.2","5,0 (2) ATM ATM · Jl. Gatot Subroto No.42, RT.3/RW.2 Tutup ⋅ Buka Sab pukul 08.00 · (021) 1500046",-6.2347818,106.8232704
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,ATM BNI KLN WISMA MULIA - RT.10/RW.1,ATM BNI KLN WISMA MULIA,RT.10/RW.1,"Tidak ada ulasan ATM ATM · FamilyMart Wisma Mulia, RT.10/RW.1 (021) 57899999 (021) 57899999",-6.2365588,106.8222336
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI KLN WISMA MULIA - Jl. Jend. Gatot Subroto, RT.5/RW.3",ATM BNI KLN WISMA MULIA,"Jl. Jend. Gatot Subroto, RT.5/RW.3","5,0 (1) Bank Bank · Jl. Jend. Gatot Subroto, RT.5/RW.3 (021) 57899999 (021) 57899999",-6.2282559,106.8103158
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"PT. Bank Internasional Indonesia Tbk - Jl. Kemang Raya No.83F 83F, RT.10/RW.12",PT. Bank Internasional Indonesia Tbk,"Jl. Kemang Raya No.83F 83F, RT.10/RW.12","4,1 (17) Bank Bank ·   · Jl. Kemang Raya No.83F 83F, RT.10/RW.12 Tutup ⋅ Buka Sen pukul 08.00 · (021) 7180366",-6.2695335,106.8153098
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI TSO - Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1",ATM BNI TSO,"Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1","5,0 (2) ATM ATM · Telkomsel Smart Office, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1",-6.2301774,106.8181646
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,ATM Bank BNI - RT.6/RW.1,ATM Bank BNI,RT.6/RW.1,"5,0 (1) ATM ATM · SME Tower Lantai Dasar, JL. Gatot Subroto, Kavling 94, RT.6/RW.1 (022) 82560100 (022) 82560100",-6.2417583,106.8360453
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"Bank BNI KCP Bangka Raya - Jl. Bangka Raya No.40e 14, RT.14/RW.3",Bank BNI KCP Bangka Raya,"Jl. Bangka Raya No.40e 14, RT.14/RW.3","4,6 (34) ATM ATM · Jl. Bangka Raya No.40e 14, RT.14/RW.3 Tutup ⋅ Buka Sen pukul 08.00 · (021) 7194210",-6.2460267,106.8156477
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI Kick Spot - Jl. Kuningan Barat II No.3, RT.3/RW.2",ATM BNI Kick Spot,"Jl. Kuningan Barat II No.3, RT.3/RW.2","Tidak ada ulasan ATM ATM · Jl. Kuningan Barat II No.3, RT.3/RW.2",-6.2384775,106.824731
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI FOOD GARDEN - Jl. Raya Pasar Minggu, RT.14/RW.8",ATM BNI FOOD GARDEN,"Jl. Raya Pasar Minggu, RT.14/RW.8","Tidak ada ulasan ATM ATM · Jl. Raya Pasar Minggu, RT.14/RW.8 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2720397,106.8227793
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI KLN MENARA JAMSOSTEK-NON TUNAI - Jl. Gatot Subroto, RT.2/RW.2",ATM BNI KLN MENARA JAMSOSTEK-NON TUNAI,"Jl. Gatot Subroto, RT.2/RW.2","3,9 (11) ATM ATM · Jl. Gatot Subroto, RT.2/RW.2 Tutup ⋅ Buka Sen pukul 08.00 · (021) 57899999",-6.237773,106.827193
DKI Jakarta,Kota Administrasi Jakarta Selatan,Mampang Prapatan,"ATM BNI MENARA ANUGRAH - Jl. Gatot Subroto No.Kav 35-36, RT.1/RW.2",ATM BNI MENARA ANUGRAH,"Jl. Gatot Subroto No.Kav 35-36, RT.1/RW.2","5,0 (1) ATM ATM · Jl. Gatot Subroto No.Kav 35-36, RT.1/RW.2 (021) 57899999 (021) 57899999",-6.231251,106.827543
