Provinsi,Kabupaten/Kota,Kecamatan,Name with Street,Original Name,Street Detail,Full Address Info,Latitude,Longitude
SUMATERA BARAT,KOTA PADANG,Padang Selatan,ATM BNI SWALAYAN ONE GADUT - ATM · ·Jl. Raya Gadut,ATM BNI SWALAYAN ONE GADUT,ATM · ·Jl. Raya Gadut,ATM · ·Jl. Raya Gadut | Buka 24 jam ·(021) 1500046,-0.9473464,100.4530674
SUMATERA BARAT,KOTA PADANG,Padang Selatan,Bni Atm - ATM ·Jl. Bandar Purus No.45A,Bni Atm,ATM ·Jl. Bandar Purus No.45A,ATM ·Jl. Bandar Purus No.45A | Buka sekarang,-0.9389985,100.3568923
SUMATERA BARAT,KOTA PADANG,Padang Selatan,ATM BNI PANGERANS BEACH HOTEL - ATM ·Jl. Ir. H. Juanda No.79,ATM BNI PANGERANS BEACH HOTEL,ATM ·Jl. Ir. H. Juanda No.79,ATM ·Jl. Ir. H. Juanda No.79 | Buka 24 jam ·(021) 57899999,-0.9235027,100.3505674
SUMATERA BARAT,KOTA PADANG,Padang Selatan,ATM BNI - ATM ·Jl. Purus IV No.8,ATM BNI,ATM ·Jl. Purus IV No.8,ATM ·Jl. Purus IV No.8 | Buka sekarang,-0.9359531,100.3530432
SUMATERA BARAT,KOTA PADANG,Padang Selatan,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM ·4937+9PQ | Buka 24 jam,-0.8965459,100.364363
SUMATERA BARAT,KOTA PADANG,Padang Selatan,ATM BNI KANTOR POS BELIMBING - ATM · ·Jl. Raya Padang Basi,ATM BNI KANTOR POS BELIMBING,ATM · ·Jl. Raya Padang Basi,ATM · ·Jl. Raya Padang Basi | Buka 24 jam ·(021) 57899999,-0.8976149,100.423086
SUMATERA BARAT,KOTA PADANG,Padang Selatan,ATM BNI SWALAYAN ONE MINIMARKET - ATM ·Jl. Raya Gadut,ATM BNI SWALAYAN ONE MINIMARKET,ATM ·Jl. Raya Gadut,ATM ·Jl. Raya Gadut | Buka 24 jam ·(021) 57899999,-0.9475491,100.4525199
SUMATERA BARAT,KOTA PADANG,Padang Selatan,ATM BNI BPK RI SUMATERA BARAT - Bank ·Jl. Khatib Sulaiman,ATM BNI BPK RI SUMATERA BARAT,Bank ·Jl. Khatib Sulaiman,Bank ·Jl. Khatib Sulaiman | Buka 24 jam ·(021) 57899999,-0.9111035,100.3563141
SUMATERA BARAT,KOTA PADANG,Padang Selatan,ATM BNI SPORT CENTRE GUNUNG PANGILUN - Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM BNI SPORT CENTRE GUNUNG PANGILUN,Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,Bank ·Padang | Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,-0.9116055,100.3636754
SUMATERA BARAT,KOTA PADANG,Padang Selatan,ATM BNI RS. IBNU SHINA - Bank ·Jl. Gajah Mada,ATM BNI RS. IBNU SHINA,Bank ·Jl. Gajah Mada,Bank ·Jl. Gajah Mada | (021) 57899999,-0.9212547,100.366976
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI RSUP. M. JAMIL PADANG - ATM ·Jl. Perintis Kemerdekaan,ATM BNI RSUP. M. JAMIL PADANG,ATM ·Jl. Perintis Kemerdekaan,ATM ·Jl. Perintis Kemerdekaan | Buka 24 jam,-0.9437131,100.3662984
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI STASIUN KAI PADANG - Buka 24 jam ·(021) 57899999,ATM BNI STASIUN KAI PADANG,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.9437129,100.3744416
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI SIMPANG ANDURING - ATM · ·Jl. Andalas No.38,ATM BNI SIMPANG ANDURING,ATM · ·Jl. Andalas No.38,ATM · ·Jl. Andalas No.38 | Buka 24 jam ·(021) 57899999,-0.9372781,100.3881133
SUMATERA BARAT,KOTA PADANG,Padang Timur,"ATM BNI KCU PADANG BLG - ATM ·Jl. Proklamasi No. 45, Nanggalo",ATM BNI KCU PADANG BLG,"ATM ·Jl. Proklamasi No. 45, Nanggalo","ATM ·Jl. Proklamasi No. 45, Nanggalo | Buka 24 jam ·(021) 57899999",-0.9510373,100.36635
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI - ATM ·Jl. Sawahan No.37,ATM BNI,ATM ·Jl. Sawahan No.37,ATM ·Jl. Sawahan No.37 | Buka 24 jam,-0.9461408,100.3671874
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI SPBU JATI - Buka 24 jam ·(021) 57899999,ATM BNI SPBU JATI,Buka 24 jam ·(021) 57899999,ATM · ·Padang | Buka 24 jam ·(021) 57899999,-0.9413402,100.3655755
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI YAYASAN RAHMAH ABADI - Buka 24 jam ·(021) 57899999,ATM BNI YAYASAN RAHMAH ABADI,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.957012,100.396482
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI DALLAS MOTOR - Buka 24 jam ·(021) 57899999,ATM BNI DALLAS MOTOR,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-0.941073,100.381253
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM Bank Negara Indonesia - ATM ·Jl. Dr. Sutomo No.109,ATM Bank Negara Indonesia,ATM ·Jl. Dr. Sutomo No.109,ATM ·Jl. Dr. Sutomo No.109 | Buka 24 jam,-0.9503236,100.3853216
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI - A.Yani - ATM ·Jl. Jenderal Ahmad Yani No.18,ATM BNI - A.Yani,ATM ·Jl. Jenderal Ahmad Yani No.18,ATM ·Jl. Jenderal Ahmad Yani No.18 | Buka 24 jam ·(021) 500046,-0.9426576,100.3593676
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI DRIVE THRU PADANG - Buka 24 jam ·(021) 57899999,ATM BNI DRIVE THRU PADANG,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.9548232,100.3595699
SUMATERA BARAT,KOTA PADANG,Padang Timur,"ATM BNI Hotel Ibis Padang - ATM ·39C7+45M, Jl. Tamansiswa",ATM BNI Hotel Ibis Padang,"ATM ·39C7+45M, Jl. Tamansiswa","ATM ·39C7+45M, Jl. Tamansiswa | Buka 24 jam ·1 500 046",-0.9296688,100.3629261
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI SPBU BYPASS - Buka 24 jam ·(021) 57899999,ATM BNI SPBU BYPASS,Buka 24 jam ·(021) 57899999,Bank ·Sungai Sapih | Buka 24 jam ·(021) 57899999,-0.943345,100.4008134
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI RAGASA MOTOR - Bank · ·Jl. Dr. Sutomo,ATM BNI RAGASA MOTOR,Bank · ·Jl. Dr. Sutomo,Bank · ·Jl. Dr. Sutomo | (021) 57899999,-0.9472955,100.3810151
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI KLN DOBI - ATM ·Jl. Dobi No.1,ATM BNI KLN DOBI,ATM ·Jl. Dobi No.1,ATM ·Jl. Dobi No.1 | Buka 24 jam ·(021) 57899999,-0.9547845,100.3594739
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI SPBU ALANG LAWEH - ATM ·Jl. Alang Lawas 2,ATM BNI SPBU ALANG LAWEH,ATM ·Jl. Alang Lawas 2,ATM ·Jl. Alang Lawas 2 | Buka 24 jam ·(021) 57899999,-0.9557542,100.3682037
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI ROCKY HOTEL PLAZA - ATM ·Jl. Permindo,ATM BNI ROCKY HOTEL PLAZA,ATM ·Jl. Permindo,ATM ·Jl. Permindo | Buka 24 jam ·(021) 57899999,-0.9466892,100.3595079
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI RS SEMEN PADANG - ATM ·Jl. By Pass,ATM BNI RS SEMEN PADANG,ATM ·Jl. By Pass,ATM ·Jl. By Pass | Buka 24 jam ·(021) 57899999,-0.9415937,100.3992932
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI Victory Online Service Agen BNI 46 - Bank · ·Jl. Terandam No.28,ATM BNI Victory Online Service Agen BNI 46,Bank · ·Jl. Terandam No.28,Bank · ·Jl. Terandam No.28 | Buka 24 jam ·0823-8685-6604,-0.9482243,100.3665794
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI SPBU PISANG - Bank · ·Jl. By Pass No.KM. 7,ATM BNI SPBU PISANG,Bank · ·Jl. By Pass No.KM. 7,Bank · ·Jl. By Pass No.KM. 7 | Buka 24 jam ·(021) 30500046,-0.9434227,100.4003731
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI Andalas - ATM ·Jl. Andalas No.40,ATM BNI Andalas,ATM ·Jl. Andalas No.40,ATM ·Jl. Andalas No.40,-0.9413993,100.3807985
SUMATERA BARAT,KOTA PADANG,Padang Timur,BNI PADANG - Bank ·Jl. Proklamasi,BNI PADANG,Bank ·Jl. Proklamasi,Bank ·Jl. Proklamasi,-0.9510542,100.3663317
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI - ATM ·Jl. Alai Tim. No.41,ATM BNI,ATM ·Jl. Alai Tim. No.41,ATM ·Jl. Alai Tim. No.41 | Buka 24 jam,-0.9242531,100.3717222
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI - ATM ·Jl. Nipah No.9,ATM BNI,ATM ·Jl. Nipah No.9,ATM ·Jl. Nipah No.9 | Buka 24 jam,-0.9617081,100.3548726
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI TEE BOX CAFÉ - ATM ·Jl. Diponegoro,ATM BNI TEE BOX CAFÉ,ATM ·Jl. Diponegoro,ATM ·Jl. Diponegoro | Buka 24 jam ·(021) 1500046,-0.9574611,100.3553918
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI KK VETERAN PADANG -NON TUNAI - ATM ·Jl. Veteran No.10,ATM BNI KK VETERAN PADANG -NON TUNAI,ATM ·Jl. Veteran No.10,ATM ·Jl. Veteran No.10 | Buka 24 jam ·(0751) 38546,-0.9416086,100.3550462
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI KURANJI - ATM ·Jl. Kp. Kalawi,ATM BNI KURANJI,ATM ·Jl. Kp. Kalawi,ATM ·Jl. Kp. Kalawi | Buka 24 jam ·(021) 57899999,-0.9219256,100.3900503
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI PERTOKOAN GRAMEDIA - Buka 24 jam ·1 500 046,ATM BNI PERTOKOAN GRAMEDIA,Buka 24 jam ·1 500 046,Bank ·Padang | Buka 24 jam ·1 500 046,-0.944206,100.35434
SUMATERA BARAT,KOTA PADANG,Padang Timur,"ATM BNI ATM JUANDA - ATM ·Purus JL. Ir. H. Juanda No.79, PADANG",ATM BNI ATM JUANDA,"ATM ·Purus JL. Ir. H. Juanda No.79, PADANG","ATM ·Purus JL. Ir. H. Juanda No.79, PADANG | Buka 24 jam ·(021) 57899999",-0.9283839,100.3517128
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI SPBU PITAMEH - Buka 24 jam ·(021) 57899999,ATM BNI SPBU PITAMEH,Buka 24 jam ·(021) 57899999,ATM | Buka 24 jam ·(021) 57899999,-0.9554075,100.4083876
SUMATERA BARAT,KOTA PADANG,Padang Timur,BNI 46 Pasar Raya - Bank · ·3925+6FW,BNI 46 Pasar Raya,Bank · ·3925+6FW,Bank · ·3925+6FW,-0.9493764,100.3587062
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM Bank Negara Indonesia - ATM ·Jl. Perintis Kemerdekaan No.14,ATM Bank Negara Indonesia,ATM ·Jl. Perintis Kemerdekaan No.14,ATM ·Jl. Perintis Kemerdekaan No.14,-0.9448186,100.3667523
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI Plaza Andalas - (021) 57899999,ATM BNI Plaza Andalas,(021) 57899999,"Bank ·Padang, Olo, Nanggalo | (021) 57899999",-0.950675,100.355619
SUMATERA BARAT,KOTA PADANG,Padang Timur,BNI AHMAD YANI PADANG - Bank · ·Jl. Jend. A Yani No.18,BNI AHMAD YANI PADANG,Bank · ·Jl. Jend. A Yani No.18,Bank · ·Jl. Jend. A Yani No.18 | Tutup⋅ Buka Sen pukul 08.00 ·(0751) 22660,-0.9425569,100.3591173
SUMATERA BARAT,KOTA PADANG,Padang Timur,Bni Atm - ATM ·Jl. Bandar Purus No.45A,Bni Atm,ATM ·Jl. Bandar Purus No.45A,ATM ·Jl. Bandar Purus No.45A | Buka sekarang,-0.9389985,100.3568923
SUMATERA BARAT,KOTA PADANG,Padang Timur,BNI Kuranji - Buka 24 jam,BNI Kuranji,Buka 24 jam,ATM ·39PW+WR6 | Buka 24 jam,-0.9127057,100.3970106
SUMATERA BARAT,KOTA PADANG,Padang Timur,BNI BY PASS PADANG - Bank · ·Jl. By Pass,BNI BY PASS PADANG,Bank · ·Jl. By Pass,Bank · ·Jl. By Pass | Tutup⋅ Buka Sen pukul 08.00 ·(0751) 779400,-0.9487666,100.400359
SUMATERA BARAT,KOTA PADANG,Padang Timur,"ATM Setor Tunai BNI - ATM ·4932+7MF, Jl. Air Camar",ATM Setor Tunai BNI,"ATM ·4932+7MF, Jl. Air Camar","ATM ·4932+7MF, Jl. Air Camar | Buka 24 jam",-0.8968214,100.3516827
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM Bank BNI - Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM Bank BNI,Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM ·Padang | Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,-0.902351,100.350911
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI PANGERANS BEACH HOTEL - ATM ·Jl. Ir. H. Juanda No.79,ATM BNI PANGERANS BEACH HOTEL,ATM ·Jl. Ir. H. Juanda No.79,ATM ·Jl. Ir. H. Juanda No.79 | Buka 24 jam ·(021) 57899999,-0.9235027,100.3505674
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI - ATM ·Jl. Ir. H. Juanda No.34,ATM BNI,ATM ·Jl. Ir. H. Juanda No.34,ATM ·Jl. Ir. H. Juanda No.34 | Buka sekarang,-0.9275881,100.3519141
SUMATERA BARAT,KOTA PADANG,Padang Timur,ATM BNI RS. IBNU SHINA - Bank ·Jl. Gajah Mada,ATM BNI RS. IBNU SHINA,Bank ·Jl. Gajah Mada,Bank ·Jl. Gajah Mada | (021) 57899999,-0.9212547,100.366976
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI - ATM ·Jl. Nipah No.9,ATM BNI,ATM ·Jl. Nipah No.9,ATM ·Jl. Nipah No.9 | Buka 24 jam,-0.9617081,100.3548726
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI - A.Yani - ATM ·Jl. Jenderal Ahmad Yani No.18,ATM BNI - A.Yani,ATM ·Jl. Jenderal Ahmad Yani No.18,ATM ·Jl. Jenderal Ahmad Yani No.18 | Buka 24 jam ·(021) 500046,-0.9426576,100.3593676
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI ROCKY HOTEL PLAZA - ATM ·Jl. Permindo,ATM BNI ROCKY HOTEL PLAZA,ATM ·Jl. Permindo,ATM ·Jl. Permindo | Buka 24 jam ·(021) 57899999,-0.9466892,100.3595079
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI KLN DOBI - ATM ·Jl. Dobi No.1,ATM BNI KLN DOBI,ATM ·Jl. Dobi No.1,ATM ·Jl. Dobi No.1 | Buka 24 jam ·(021) 57899999,-0.9547845,100.3594739
SUMATERA BARAT,KOTA PADANG,Padang Barat,"ATM BNI KCU PADANG BLG - ATM ·Jl. Proklamasi No. 45, Nanggalo",ATM BNI KCU PADANG BLG,"ATM ·Jl. Proklamasi No. 45, Nanggalo","ATM ·Jl. Proklamasi No. 45, Nanggalo | Buka 24 jam ·(021) 57899999",-0.9510373,100.36635
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI KK VETERAN PADANG -NON TUNAI - ATM ·Jl. Veteran No.10,ATM BNI KK VETERAN PADANG -NON TUNAI,ATM ·Jl. Veteran No.10,ATM ·Jl. Veteran No.10 | Buka 24 jam ·(0751) 38546,-0.9416086,100.3550462
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI TEE BOX CAFÉ - ATM ·Jl. Diponegoro,ATM BNI TEE BOX CAFÉ,ATM ·Jl. Diponegoro,ATM ·Jl. Diponegoro | Buka 24 jam ·(021) 1500046,-0.9574611,100.3553918
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SPBU JATI - Buka 24 jam ·(021) 57899999,ATM BNI SPBU JATI,Buka 24 jam ·(021) 57899999,ATM · ·Padang | Buka 24 jam ·(021) 57899999,-0.9413402,100.3655755
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI RSUP. M. JAMIL PADANG - ATM ·Jl. Perintis Kemerdekaan,ATM BNI RSUP. M. JAMIL PADANG,ATM ·Jl. Perintis Kemerdekaan,ATM ·Jl. Perintis Kemerdekaan | Buka 24 jam,-0.9437131,100.3662984
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI PERTOKOAN GRAMEDIA - Buka 24 jam ·1 500 046,ATM BNI PERTOKOAN GRAMEDIA,Buka 24 jam ·1 500 046,Bank ·Padang | Buka 24 jam ·1 500 046,-0.944206,100.35434
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI DRIVE THRU PADANG - Buka 24 jam ·(021) 57899999,ATM BNI DRIVE THRU PADANG,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.9548232,100.3595699
SUMATERA BARAT,KOTA PADANG,Padang Barat,"ATM BNI ATM JUANDA - ATM ·Purus JL. Ir. H. Juanda No.79, PADANG",ATM BNI ATM JUANDA,"ATM ·Purus JL. Ir. H. Juanda No.79, PADANG","ATM ·Purus JL. Ir. H. Juanda No.79, PADANG | Buka 24 jam ·(021) 57899999",-0.9283839,100.3517128
SUMATERA BARAT,KOTA PADANG,Padang Barat,"ATM BNI Hotel Ibis Padang - ATM ·39C7+45M, Jl. Tamansiswa",ATM BNI Hotel Ibis Padang,"ATM ·39C7+45M, Jl. Tamansiswa","ATM ·39C7+45M, Jl. Tamansiswa | Buka 24 jam ·1 500 046",-0.9296688,100.3629261
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI PANGERANS BEACH HOTEL - ATM ·Jl. Ir. H. Juanda No.79,ATM BNI PANGERANS BEACH HOTEL,ATM ·Jl. Ir. H. Juanda No.79,ATM ·Jl. Ir. H. Juanda No.79 | Buka 24 jam ·(021) 57899999,-0.9235027,100.3505674
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI - ATM ·Jl. Sawahan No.37,ATM BNI,ATM ·Jl. Sawahan No.37,ATM ·Jl. Sawahan No.37 | Buka 24 jam,-0.9461408,100.3671874
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI - ATM ·Jl. Purus IV No.8,ATM BNI,ATM ·Jl. Purus IV No.8,ATM ·Jl. Purus IV No.8 | Buka sekarang,-0.9359531,100.3530432
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SPBU ALANG LAWEH - ATM ·Jl. Alang Lawas 2,ATM BNI SPBU ALANG LAWEH,ATM ·Jl. Alang Lawas 2,ATM ·Jl. Alang Lawas 2 | Buka 24 jam ·(021) 57899999,-0.9557542,100.3682037
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI Victory Online Service Agen BNI 46 - Bank · ·Jl. Terandam No.28,ATM BNI Victory Online Service Agen BNI 46,Bank · ·Jl. Terandam No.28,Bank · ·Jl. Terandam No.28 | Buka 24 jam ·0823-8685-6604,-0.9482243,100.3665794
SUMATERA BARAT,KOTA PADANG,Padang Barat,BNI 46 Pasar Raya - Bank · ·3925+6FW,BNI 46 Pasar Raya,Bank · ·3925+6FW,Bank · ·3925+6FW,-0.9493764,100.3587062
SUMATERA BARAT,KOTA PADANG,Padang Barat,Bni Atm - ATM ·Jl. Bandar Purus No.45A,Bni Atm,ATM ·Jl. Bandar Purus No.45A,ATM ·Jl. Bandar Purus No.45A | Buka sekarang,-0.9389985,100.3568923
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI Plaza Andalas - (021) 57899999,ATM BNI Plaza Andalas,(021) 57899999,"Bank ·Padang, Olo, Nanggalo | (021) 57899999",-0.950675,100.355619
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI STASIUN KAI PADANG - Buka 24 jam ·(021) 57899999,ATM BNI STASIUN KAI PADANG,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.9437129,100.3744416
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI RS. IBNU SHINA - Bank ·Jl. Gajah Mada,ATM BNI RS. IBNU SHINA,Bank ·Jl. Gajah Mada,Bank ·Jl. Gajah Mada | (021) 57899999,-0.9212547,100.366976
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI BPK RI SUMATERA BARAT - Bank ·Jl. Khatib Sulaiman,ATM BNI BPK RI SUMATERA BARAT,Bank ·Jl. Khatib Sulaiman,Bank ·Jl. Khatib Sulaiman | Buka 24 jam ·(021) 57899999,-0.9111035,100.3563141
SUMATERA BARAT,KOTA PADANG,Padang Barat,BNI PADANG - Bank ·Jl. Proklamasi,BNI PADANG,Bank ·Jl. Proklamasi,Bank ·Jl. Proklamasi,-0.9510542,100.3663317
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI - ATM ·Jl. Ir. H. Juanda No.34,ATM BNI,ATM ·Jl. Ir. H. Juanda No.34,ATM ·Jl. Ir. H. Juanda No.34 | Buka sekarang,-0.9275881,100.3519141
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM Bank Negara Indonesia - ATM ·Jl. Belakang Lintas No.2A,ATM Bank Negara Indonesia,ATM ·Jl. Belakang Lintas No.2A,ATM ·Jl. Belakang Lintas No.2A | Buka sekarang,-0.9495596,100.3561878
SUMATERA BARAT,KOTA PADANG,Padang Barat,"ATM Bank Negara Indonesia (Persero) TBK. PT - ATM ·Pangeran Beach Hotel, Jl. Ir. H. Juanda No.79",ATM Bank Negara Indonesia (Persero) TBK. PT,"ATM ·Pangeran Beach Hotel, Jl. Ir. H. Juanda No.79","ATM ·Pangeran Beach Hotel, Jl. Ir. H. Juanda No.79 | Buka 24 jam ·1 500 046",-0.9235572,100.3505289
SUMATERA BARAT,KOTA PADANG,Padang Barat,"ATM Setor Tunai BNI - ATM ·4932+7MF, Jl. Air Camar",ATM Setor Tunai BNI,"ATM ·4932+7MF, Jl. Air Camar","ATM ·4932+7MF, Jl. Air Camar | Buka 24 jam",-0.8968214,100.3516827
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SPBU KHATIB SULAIMAN - Buka 24 jam ·(021) 57899999,ATM BNI SPBU KHATIB SULAIMAN,Buka 24 jam ·(021) 57899999,ATM · | Buka 24 jam ·(021) 57899999,-0.9143569,100.358495
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI - ATM ·Jl. Alai Tim. No.41,ATM BNI,ATM ·Jl. Alai Tim. No.41,ATM ·Jl. Alai Tim. No.41 | Buka 24 jam,-0.9242531,100.3717222
SUMATERA BARAT,KOTA PADANG,Padang Barat,BNI AHMAD YANI PADANG - Bank · ·Jl. Jend. A Yani No.18,BNI AHMAD YANI PADANG,Bank · ·Jl. Jend. A Yani No.18,Bank · ·Jl. Jend. A Yani No.18 | Tutup⋅ Buka Sen pukul 08.00 ·(0751) 22660,-0.9425569,100.3591173
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI KURANJI - ATM ·Jl. Kp. Kalawi,ATM BNI KURANJI,ATM ·Jl. Kp. Kalawi,ATM ·Jl. Kp. Kalawi | Buka 24 jam ·(021) 57899999,-0.9219256,100.3900503
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SPORT CENTRE GUNUNG PANGILUN - Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM BNI SPORT CENTRE GUNUNG PANGILUN,Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,Bank ·Padang | Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,-0.9116055,100.3636754
SUMATERA BARAT,KOTA PADANG,Padang Barat,"ATM BNI Lamun Ombak - ATM ·39R3+G9M, Rumah Makan Lamun Ombak, Jalan Khatib Sulaiman",ATM BNI Lamun Ombak,"ATM ·39R3+G9M, Rumah Makan Lamun Ombak, Jalan Khatib Sulaiman","ATM ·39R3+G9M, Rumah Makan Lamun Ombak, Jalan Khatib Sulaiman | Buka 24 jam ·1 500 046",-0.9086522,100.3534361
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM | Buka 24 jam,-0.9080042,100.3510323
SUMATERA BARAT,KOTA PADANG,Padang Barat,BNI KCP DOBI PADANG - Bank · ·Jl. Dobi No.1,BNI KCP DOBI PADANG,Bank · ·Jl. Dobi No.1,Bank · ·Jl. Dobi No.1 | Tutup⋅ Buka Sen pukul 08.00 ·(0751) 31952,-0.9546774,100.3595747
SUMATERA BARAT,KOTA PADANG,Padang Barat,PT Bank Negara Indonesia (Persero) TBK - Bank · ·Jl. Dobi No.1 Lt. 3,PT Bank Negara Indonesia (Persero) TBK,Bank · ·Jl. Dobi No.1 Lt. 3,Bank · ·Jl. Dobi No.1 Lt. 3 | Tutup⋅ Buka Sen pukul 08.00 ·(0751) 890005,-0.9547845,100.3594739
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SIMPANG ANDURING - ATM · ·Jl. Andalas No.38,ATM BNI SIMPANG ANDURING,ATM · ·Jl. Andalas No.38,ATM · ·Jl. Andalas No.38 | Buka 24 jam ·(021) 57899999,-0.9372781,100.3881133
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM ·4937+9PQ | Buka 24 jam,-0.8965459,100.364363
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI KAMPUS ITP PADANG - Buka 24 jam ·(021) 57899999,ATM BNI KAMPUS ITP PADANG,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-0.8998652,100.3634072
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SPBU BYPASS - Buka 24 jam ·(021) 57899999,ATM BNI SPBU BYPASS,Buka 24 jam ·(021) 57899999,Bank ·Sungai Sapih | Buka 24 jam ·(021) 57899999,-0.943345,100.4008134
SUMATERA BARAT,KOTA PADANG,Padang Barat,BNI Kuranji - Buka 24 jam,BNI Kuranji,Buka 24 jam,ATM ·39PW+WR6 | Buka 24 jam,-0.9127057,100.3970106
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM Bank Negara Indonesia - ATM ·Jl. Gajah Mada No.9,ATM Bank Negara Indonesia,ATM ·Jl. Gajah Mada No.9,ATM ·Jl. Gajah Mada No.9 | Buka 24 jam,-0.921109,100.3675066
SUMATERA BARAT,KOTA PADANG,Padang Barat,BNI VETERAN PADANG - Bank ·Jl. Veteran No.10,BNI VETERAN PADANG,Bank ·Jl. Veteran No.10,Bank ·Jl. Veteran No.10 | Tutup⋅ Buka Sen pukul 08.00 ·(0751) 38546,-0.9415868,100.3548758
