Provinsi,Kabupaten/Kota,Kecamatan,Name with Street,Original Name,Street Detail,Full Address Info,Latitude,Longitude
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI CENTRAL CITY - (021) 57899999,ATM BNI CENTRAL CITY,(021) 57899999,Bank | (021) 57899999,-3.39378,104.267193
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI PERTAMINA - Bank · ·Jl. Jenderal Sudirman,ATM BNI PERTAMINA,Bank · ·Jl. Jenderal Sudirman,Bank · ·Jl. Jenderal Sudirman | Buka 24 jam ·(021) 57899999,-3.3942247,104.2673195
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,"ATM BRI, BNI, MANDIRI, SUMSELBABEL - Buka 24 jam","ATM BRI, BNI, MANDIRI, SUMSELBABEL",Buka 24 jam,ATM ·J77C+MG9 | Buka 24 jam,-3.385827,104.271368
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI KLN TANJUNG ENIM - Buka 24 jam ·(021) 57899999,ATM BNI KLN TANJUNG ENIM,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-3.7511257,103.7965503
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI RSUD - Buka 24 jam ·(0713) 322054,ATM BNI RSUD,Buka 24 jam ·(0713) 322054,ATM ·H7XG+FPR rsud | Buka 24 jam ·(0713) 322054,-3.4012613,104.2767578
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,Atm BNI - ATM ·8QMF+3JJ,Atm BNI,ATM ·8QMF+3JJ,ATM ·8QMF+3JJ,-3.6672975,103.7740137
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI KLN MUARA ENIM - Bank ·Jl. Jenderal Sudirman,ATM BNI KLN MUARA ENIM,Bank ·Jl. Jenderal Sudirman,Bank ·Jl. Jenderal Sudirman | (021) 57899999,-3.6553207,103.7685922
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BANK BNI - ATM ·6RP5+H74,ATM BANK BNI,ATM ·6RP5+H74,ATM ·6RP5+H74,-3.7636222,103.8082024
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,"ATM BNI KANTOR PT. BUKIT ASAM - ATM ·Jalan Pangi no.1, Tanjung Enim",ATM BNI KANTOR PT. BUKIT ASAM,"ATM ·Jalan Pangi no.1, Tanjung Enim","ATM ·Jalan Pangi no.1, Tanjung Enim | Buka 24 jam ·(021) 57899999",-3.7587835,103.7916352
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,"Atm BNI - ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim",Atm BNI,"ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim","ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim",-3.4428964,103.9735881
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,"BNI TANJUNG ENIM - Bank ·Jl. A. Yani (dh. Lingga Raya) No. 2, Tanjung Enim, Muara Enim",BNI TANJUNG ENIM,"Bank ·Jl. A. Yani (dh. Lingga Raya) No. 2, Tanjung Enim, Muara Enim","Bank ·Jl. A. Yani (dh. Lingga Raya) No. 2, Tanjung Enim, Muara Enim | Tutup⋅ Buka Sen pukul 08.00 ·(0734) 454645",-3.7513647,103.7964019
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,"Bank BNI Muara Enim - Bank · ·8QRC+84G, Jl. Lintas Sumatera",Bank BNI Muara Enim,"Bank · ·8QRC+84G, Jl. Lintas Sumatera","Bank · ·8QRC+84G, Jl. Lintas Sumatera | Tutup⋅ Buka Sen pukul 08.00",-3.6591965,103.7703283
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI - (021) 57899999,ATM BNI,(021) 57899999,ATM · | (021) 57899999,-3.6555945,103.7741756
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI KLN LAHAT - ATM ·Jl. Mayor Ruslan III No.15-16,ATM BNI KLN LAHAT,ATM ·Jl. Mayor Ruslan III No.15-16,ATM ·Jl. Mayor Ruslan III No.15-16 | Buka 24 jam ·(021) 57899999,-3.759893,103.757881
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,BNI agen46 ZONA PULSA,BNI agen46 ZONA PULSA,,ATM,-3.8100462,104.1286393
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI KCU PALANGKARAYA-CDM - Buka 24 jam ·(021) 57899999,ATM BNI KCU PALANGKARAYA-CDM,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-3.759893,103.757881
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI HOTEL CENTRAL CITY - ATM ·Jl. Jendral Sudirman No. 01,ATM BNI HOTEL CENTRAL CITY,ATM ·Jl. Jendral Sudirman No. 01,ATM ·Jl. Jendral Sudirman No. 01 | Buka 24 jam ·(021) 500046,-3.4198772,104.2498878
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,SPBG Prabumulih - Pom bensin/SPBU ·J8Q9+F92,SPBG Prabumulih,Pom bensin/SPBU ·J8Q9+F92,Pom bensin/SPBU ·J8Q9+F92,-3.3613568,104.3183864
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,"ATM Bank BRI - ATM ·M86W+4JP Bank Rakyat Indonesia, Jl. Jenderal Sudirman",ATM Bank BRI,"ATM ·M86W+4JP Bank Rakyat Indonesia, Jl. Jenderal Sudirman","ATM ·M86W+4JP Bank Rakyat Indonesia, Jl. Jenderal Sudirman | Buka 24 jam",-3.339657,104.3465873
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,Bank BRI - Bank · ·Jl. Jenderal Sudirman No.184,Bank BRI,Bank · ·Jl. Jenderal Sudirman No.184,Bank · ·Jl. Jenderal Sudirman No.184 | Tutup⋅ Buka Sen pukul 08.00,-3.3406371,104.3445549
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI KCU PRABUMULIH-CDM - Bank ·Jl. Jenderal Sudirman No.46,ATM BNI KCU PRABUMULIH-CDM,Bank ·Jl. Jenderal Sudirman No.46,Bank ·Jl. Jenderal Sudirman No.46 | (021) 57899999,-3.4207819,104.2480066
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,"BNI ATM - H7MC+RQJ, Jl. Padat Karya",BNI ATM,"H7MC+RQJ, Jl. Padat Karya","H7MC+RQJ, Jl. Padat Karya",-3.4154051,104.2718946
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI ATM RS AR BUNDA - Bank ·Jl. Angkatan 45,ATM BNI ATM RS AR BUNDA,Bank ·Jl. Angkatan 45,Bank ·Jl. Angkatan 45 | (021) 57899999,-3.4099043,104.2549931
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI KCU PRABUMULIH-NON TUNAI - (021) 57899999,ATM BNI KCU PRABUMULIH-NON TUNAI,(021) 57899999,Bank | (021) 57899999,-3.422987,104.204716
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,ATM BNI PERUMAHAN MAHKOTA PRABU - Bank · ·Jl. Padat Karya,ATM BNI PERUMAHAN MAHKOTA PRABU,Bank · ·Jl. Padat Karya,Bank · ·Jl. Padat Karya | (021) 57899999,-3.4172314,104.2659315
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,"ATM BNI PERTAMINA - ATM ·H66J+323, Jl. Belimbing",ATM BNI PERTAMINA,"ATM ·H66J+323, Jl. Belimbing","ATM ·H66J+323, Jl. Belimbing | Buka 24 jam",-3.4398737,104.2300449
SUMATERA SELATAN,KAB. MUARA ENIM,Lembak,BNI PRABUMULIH - Bank ·Jl. Jenderal Sudirman No.46 Kel,BNI PRABUMULIH,Bank ·Jl. Jenderal Sudirman No.46 Kel,Bank ·Jl. Jenderal Sudirman No.46 Kel | Tutup⋅ Buka Sen pukul 08.00 ·(0713) 322054,-3.4177146,104.2573832
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,Atm BNI - ATM ·8QMF+3JJ,Atm BNI,ATM ·8QMF+3JJ,ATM ·8QMF+3JJ,-3.6672975,103.7740137
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,"Atm BNI - ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim",Atm BNI,"ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim","ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim",-3.4428964,103.9735881
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,ATM BANK BNI - ATM ·6RP5+H74,ATM BANK BNI,ATM ·6RP5+H74,ATM ·6RP5+H74,-3.7636222,103.8082024
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,ATM BNI KLN MUARA ENIM - Bank ·Jl. Jenderal Sudirman,ATM BNI KLN MUARA ENIM,Bank ·Jl. Jenderal Sudirman,Bank ·Jl. Jenderal Sudirman | (021) 57899999,-3.6553207,103.7685922
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,"ATM BNI KANTOR PT. BUKIT ASAM - ATM ·Jalan Pangi no.1, Tanjung Enim",ATM BNI KANTOR PT. BUKIT ASAM,"ATM ·Jalan Pangi no.1, Tanjung Enim","ATM ·Jalan Pangi no.1, Tanjung Enim | Buka 24 jam ·(021) 57899999",-3.7587835,103.7916352
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,ATM BNI KLN TANJUNG ENIM - Buka 24 jam ·(021) 57899999,ATM BNI KLN TANJUNG ENIM,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-3.7511257,103.7965503
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,ATM BNI - (021) 57899999,ATM BNI,(021) 57899999,ATM · | (021) 57899999,-3.6555945,103.7741756
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,ATM BNI KCU PALANGKARAYA-CDM - Buka 24 jam ·(021) 57899999,ATM BNI KCU PALANGKARAYA-CDM,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-3.759893,103.757881
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,"SEDERHANA CELL AGEN BNI46 - ATM ·Jl. Lintas Prabumulih - Muara Enim, RW.3",SEDERHANA CELL AGEN BNI46,"ATM ·Jl. Lintas Prabumulih - Muara Enim, RW.3","ATM ·Jl. Lintas Prabumulih - Muara Enim, RW.3",-3.4840253,103.8175184
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,"Bank BNI Muara Enim - Bank · ·8QRC+84G, Jl. Lintas Sumatera",Bank BNI Muara Enim,"Bank · ·8QRC+84G, Jl. Lintas Sumatera","Bank · ·8QRC+84G, Jl. Lintas Sumatera | Tutup⋅ Buka Sen pukul 08.00",-3.6591965,103.7703283
SUMATERA SELATAN,KAB. MUARA ENIM,Benakat,"BNI TANJUNG ENIM - Bank ·Jl. A. Yani (dh. Lingga Raya) No. 2, Tanjung Enim, Muara Enim",BNI TANJUNG ENIM,"Bank ·Jl. A. Yani (dh. Lingga Raya) No. 2, Tanjung Enim, Muara Enim","Bank ·Jl. A. Yani (dh. Lingga Raya) No. 2, Tanjung Enim, Muara Enim | Tutup⋅ Buka Sen pukul 08.00 ·(0734) 454645",-3.7513647,103.7964019
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,"Atm BNI - ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim",Atm BNI,"ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim","ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim",-3.4428964,103.9735881
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,Atm BNI - ATM ·8QMF+3JJ,Atm BNI,ATM ·8QMF+3JJ,ATM ·8QMF+3JJ,-3.6672975,103.7740137
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,"Bank BNI Muara Enim - Bank · ·8QRC+84G, Jl. Lintas Sumatera",Bank BNI Muara Enim,"Bank · ·8QRC+84G, Jl. Lintas Sumatera","Bank · ·8QRC+84G, Jl. Lintas Sumatera | Tutup⋅ Buka Sen pukul 08.00",-3.6591965,103.7703283
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,ATM BNI - (021) 57899999,ATM BNI,(021) 57899999,ATM · | (021) 57899999,-3.6555945,103.7741756
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,ATM BANK BNI - ATM ·6RP5+H74,ATM BANK BNI,ATM ·6RP5+H74,ATM ·6RP5+H74,-3.7636222,103.8082024
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,ATM BNI KLN MUARA ENIM - Bank ·Jl. Jenderal Sudirman,ATM BNI KLN MUARA ENIM,Bank ·Jl. Jenderal Sudirman,Bank ·Jl. Jenderal Sudirman | (021) 57899999,-3.6553207,103.7685922
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,ATM BNI KLN TANJUNG ENIM - Buka 24 jam ·(021) 57899999,ATM BNI KLN TANJUNG ENIM,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-3.7511257,103.7965503
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,BNI agen46 ZONA PULSA,BNI agen46 ZONA PULSA,,ATM,-3.8100462,104.1286393
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,"ATM BNI KANTOR PT. BUKIT ASAM - ATM ·Jalan Pangi no.1, Tanjung Enim",ATM BNI KANTOR PT. BUKIT ASAM,"ATM ·Jalan Pangi no.1, Tanjung Enim","ATM ·Jalan Pangi no.1, Tanjung Enim | Buka 24 jam ·(021) 57899999",-3.7587835,103.7916352
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,ATM BNI KCU PALANGKARAYA-CDM - Buka 24 jam ·(021) 57899999,ATM BNI KCU PALANGKARAYA-CDM,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-3.759893,103.757881
SUMATERA SELATAN,KAB. MUARA ENIM,Muara Belida,"ATM BNI - ATM · ·XPVF+32X, Jl. Letjen H. Alamsyah Ratu Perwiranegara",ATM BNI,"ATM · ·XPVF+32X, Jl. Letjen H. Alamsyah Ratu Perwiranegara","ATM · ·XPVF+32X, Jl. Letjen H. Alamsyah Ratu Perwiranegara | Buka 24 jam",-3.007259,104.7226106
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,"Atm BNI - ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim",Atm BNI,"ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim","ATM ·HX4F+RCW, Jl. Lintas Prabumulih - Muara Enim",-3.4428964,103.9735881
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,"ATM BNI KANTOR PT. BUKIT ASAM - ATM ·Jalan Pangi no.1, Tanjung Enim",ATM BNI KANTOR PT. BUKIT ASAM,"ATM ·Jalan Pangi no.1, Tanjung Enim","ATM ·Jalan Pangi no.1, Tanjung Enim | Buka 24 jam ·(021) 57899999",-3.7587835,103.7916352
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI KLN MUARA ENIM - Bank ·Jl. Jenderal Sudirman,ATM BNI KLN MUARA ENIM,Bank ·Jl. Jenderal Sudirman,Bank ·Jl. Jenderal Sudirman | (021) 57899999,-3.6553207,103.7685922
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI KLN TANJUNG ENIM - Buka 24 jam ·(021) 57899999,ATM BNI KLN TANJUNG ENIM,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-3.7511257,103.7965503
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,"BNI TANJUNG ENIM - Bank ·Jl. A. Yani (dh. Lingga Raya) No. 2, Tanjung Enim, Muara Enim",BNI TANJUNG ENIM,"Bank ·Jl. A. Yani (dh. Lingga Raya) No. 2, Tanjung Enim, Muara Enim","Bank ·Jl. A. Yani (dh. Lingga Raya) No. 2, Tanjung Enim, Muara Enim | Tutup⋅ Buka Sen pukul 08.00 ·(0734) 454645",-3.7513647,103.7964019
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,Atm BNI - ATM ·8QMF+3JJ,Atm BNI,ATM ·8QMF+3JJ,ATM ·8QMF+3JJ,-3.6672975,103.7740137
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI KCU PALANGKARAYA-CDM - Buka 24 jam ·(021) 57899999,ATM BNI KCU PALANGKARAYA-CDM,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-3.759893,103.757881
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BANK BNI - ATM ·6RP5+H74,ATM BANK BNI,ATM ·6RP5+H74,ATM ·6RP5+H74,-3.7636222,103.8082024
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI - (021) 57899999,ATM BNI,(021) 57899999,ATM · | (021) 57899999,-3.6555945,103.7741756
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI KLN LAHAT - ATM ·Jl. Mayor Ruslan III No.15-16,ATM BNI KLN LAHAT,ATM ·Jl. Mayor Ruslan III No.15-16,ATM ·Jl. Mayor Ruslan III No.15-16 | Buka 24 jam ·(021) 57899999,-3.759893,103.757881
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,BNI agen46 ZONA PULSA,BNI agen46 ZONA PULSA,,ATM,-3.8100462,104.1286393
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,"Bank BNI Muara Enim - Bank · ·8QRC+84G, Jl. Lintas Sumatera",Bank BNI Muara Enim,"Bank · ·8QRC+84G, Jl. Lintas Sumatera","Bank · ·8QRC+84G, Jl. Lintas Sumatera | Tutup⋅ Buka Sen pukul 08.00",-3.6591965,103.7703283
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI RM SIANG MALAM - Buka 24 jam ·(021) 57899999,ATM BNI RM SIANG MALAM,Buka 24 jam ·(021) 57899999,ATM | Buka 24 jam ·(021) 57899999,-3.3857257,104.271406
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI KCU PRABUMULIH - ATM ·Jl. Jenderal Sudirman No.46,ATM BNI KCU PRABUMULIH,ATM ·Jl. Jenderal Sudirman No.46,ATM ·Jl. Jenderal Sudirman No.46 | Buka sekarang ·(021) 57899999,-3.496502,104.210528
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI GRAND HOTEL CITRA - Bank ·Jl. Jenderal Sudirman,ATM BNI GRAND HOTEL CITRA,Bank ·Jl. Jenderal Sudirman,Bank ·Jl. Jenderal Sudirman | Buka 24 jam ·(021) 57899999,-3.39378,104.267193
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI CENTRAL CITY - (021) 57899999,ATM BNI CENTRAL CITY,(021) 57899999,Bank | (021) 57899999,-3.39378,104.267193
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,ATM BNI PERTAMINA - Bank · ·Jl. Jenderal Sudirman,ATM BNI PERTAMINA,Bank · ·Jl. Jenderal Sudirman,Bank · ·Jl. Jenderal Sudirman | Buka 24 jam ·(021) 57899999,-3.3942247,104.2673195
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,BANK BNI SYARIAH KCP MUARA ENIM - Tutup⋅ Buka Sen pukul 08.00 ·(0734) 423230,BANK BNI SYARIAH KCP MUARA ENIM,Tutup⋅ Buka Sen pukul 08.00 ·(0734) 423230,Bank · ·8QP8+HF6 | Tutup⋅ Buka Sen pukul 08.00 ·(0734) 423230,-3.6635982,103.7661263
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,"ATM BRI, BNI, MANDIRI, SUMSELBABEL - Buka 24 jam","ATM BRI, BNI, MANDIRI, SUMSELBABEL",Buka 24 jam,ATM ·J77C+MG9 | Buka 24 jam,-3.385827,104.271368
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,"Bank Sumsel Babel Cabang Belimbing - Bank ·HX59+MR7, Jl. Lintas Prabumulih - Muara Enim",Bank Sumsel Babel Cabang Belimbing,"Bank ·HX59+MR7, Jl. Lintas Prabumulih - Muara Enim","Bank ·HX59+MR7, Jl. Lintas Prabumulih - Muara Enim",-3.4408418,103.969544
SUMATERA SELATAN,KAB. MUARA ENIM,Belimbing,"SEDERHANA CELL AGEN BNI46 - ATM ·Jl. Lintas Prabumulih - Muara Enim, RW.3",SEDERHANA CELL AGEN BNI46,"ATM ·Jl. Lintas Prabumulih - Muara Enim, RW.3","ATM ·Jl. Lintas Prabumulih - Muara Enim, RW.3",-3.4840253,103.8175184
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI KCP CEMPAKA PUTIH PERMAI - ATM ·Jl. Letjend Suprapto, RT.6/RW.7",ATM BNI KCP CEMPAKA PUTIH PERMAI,"ATM ·Jl. Letjend Suprapto, RT.6/RW.7","ATM ·Jl. Letjend Suprapto, RT.6/RW.7 | Buka sekarang ·(021) 57899999",-6.176147,106.872416
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI ALFAMART CEMPAKA BARU TIMUR - ATM ·Jalan Raya Cempaka Baru Timur, RT.6/RW.7",ATM BNI ALFAMART CEMPAKA BARU TIMUR,"ATM ·Jalan Raya Cempaka Baru Timur, RT.6/RW.7","ATM ·Jalan Raya Cempaka Baru Timur, RT.6/RW.7 | Buka 24 jam ·(021) 500046",-6.1761787,106.8729279
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI KK CEMPAKA PUTIH - ATM ·Taman Solo, Jl. Cempaka Putih Raya No.101 6, RT.6/RW.7",ATM BNI KK CEMPAKA PUTIH,"ATM ·Taman Solo, Jl. Cempaka Putih Raya No.101 6, RT.6/RW.7","ATM ·Taman Solo, Jl. Cempaka Putih Raya No.101 6, RT.6/RW.7 | (021) 57899999",-6.176147,106.872416
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI APOTIK TAMAN SOLO - ATM ·Jalan Cempaka Putih Raya No.129, Taman Solo, Cempaka Putih, RT.6/RW.7",ATM BNI APOTIK TAMAN SOLO,"ATM ·Jalan Cempaka Putih Raya No.129, Taman Solo, Cempaka Putih, RT.6/RW.7","ATM ·Jalan Cempaka Putih Raya No.129, Taman Solo, Cempaka Putih, RT.6/RW.7 | Buka 24 jam ·(021) 1500046",-6.1761383,106.8729882
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM Bank BNI Hotel Sentral - Bank ·Jl. Pramuka Jati, RT.8/RW.8",ATM Bank BNI Hotel Sentral,"Bank ·Jl. Pramuka Jati, RT.8/RW.8","Bank ·Jl. Pramuka Jati, RT.8/RW.8 | Buka 24 jam ·(021) 57899999",-6.1916525,106.869554
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM Dan Kantor Kas BNI RSIA Berkat Ibu - ATM ·JL.Sumur Batu Raya A3 No.13, RT.8/RW.7",ATM Dan Kantor Kas BNI RSIA Berkat Ibu,"ATM ·JL.Sumur Batu Raya A3 No.13, RT.8/RW.7","ATM ·JL.Sumur Batu Raya A3 No.13, RT.8/RW.7 | (021) 57899999",-6.163463,106.865261
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI 46 - ATM ·Pasar Gembrong, Jalan Pangkalan Asem, RT.8/RW.2, Cempaka Putih Barat, Cempaka Putih, RT.8/RW.2",ATM BNI 46,"ATM ·Pasar Gembrong, Jalan Pangkalan Asem, RT.8/RW.2, Cempaka Putih Barat, Cempaka Putih, RT.8/RW.2","ATM ·Pasar Gembrong, Jalan Pangkalan Asem, RT.8/RW.2, Cempaka Putih Barat, Cempaka Putih, RT.8/RW.2 | (021) 1500046",-6.1800626,106.8597795
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI - ATM ·RVGG+VGX, Universitas Trisakti, Jl. A.Yani, RT.2/RW.7",ATM BNI,"ATM ·RVGG+VGX, Universitas Trisakti, Jl. A.Yani, RT.2/RW.7","ATM ·RVGG+VGX, Universitas Trisakti, Jl. A.Yani, RT.2/RW.7",-6.1727544,106.8763468
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,ATM BNI transmart CARREFOUR CEMPAKA PUTIH - (021) 57899999,ATM BNI transmart CARREFOUR CEMPAKA PUTIH,(021) 57899999,Bank ·RT.10/RW.7 | (021) 57899999,-6.1688566,106.8773424
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,ATM BNI RM SUHARTI JL.PEMUDA - Buka 24 jam ·(021) 57899999,ATM BNI RM SUHARTI JL.PEMUDA,Buka 24 jam ·(021) 57899999,Bank ·RT.2/RW.15 | Buka 24 jam ·(021) 57899999,-6.1926964,106.8821543
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI BALAI KESEHATAN FKUI - ATM ·Jl. Pondasi No.50B 1, RT.4/RW.2",ATM BNI BALAI KESEHATAN FKUI,"ATM ·Jl. Pondasi No.50B 1, RT.4/RW.2","ATM ·Jl. Pondasi No.50B 1, RT.4/RW.2 | (021) 57899999",-6.1862023,106.8845091
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,ATM BNI KLN CEMPAKA MAS-CDM - (021) 57899999,ATM BNI KLN CEMPAKA MAS-CDM,(021) 57899999,Bank ·RW.8 | (021) 57899999,-6.1645536,106.8761307
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI - ATM ·Universitas Negeri Jkt, Jl. Pemuda No.Raya 11, RT.11/RW.14",ATM BNI,"ATM ·Universitas Negeri Jkt, Jl. Pemuda No.Raya 11, RT.11/RW.14","ATM ·Universitas Negeri Jkt, Jl. Pemuda No.Raya 11, RT.11/RW.14 | Buka 24 jam ·(021) 500046",-6.1931614,106.8803817
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI Gramedia Matraman - ATM ·Jl. Matraman Raya, RT.12/RW.2",ATM BNI Gramedia Matraman,"ATM ·Jl. Matraman Raya, RT.12/RW.2","ATM ·Jl. Matraman Raya, RT.12/RW.2",-6.202773,106.8565608
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"BNI - ATM ·QVPJ+J6X, Jl. Pisangan Lama Sel., RT.10/RW.9",BNI,"ATM ·QVPJ+J6X, Jl. Pisangan Lama Sel., RT.10/RW.9","ATM ·QVPJ+J6X, Jl. Pisangan Lama Sel., RT.10/RW.9 | Buka 24 jam ·(021) 4711224",-6.2133908,106.8806209
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI BNI SYARIAH KCP KRAMAT - ATM ·Jl. Kramat Raya No 154-156, RT.8/RW.8",ATM BNI BNI SYARIAH KCP KRAMAT,"ATM ·Jl. Kramat Raya No 154-156, RT.8/RW.8","ATM ·Jl. Kramat Raya No 154-156, RT.8/RW.8 | Buka sekarang ·(021) 57899999",-6.1873607,106.8459598
SUMATERA SELATAN,KAB. MUARA ENIM,Belida Darat,"ATM BNI JAKARTA GOLF CLUB - ATM ·Jl. R.Mangun Muka Raya, RT.10/RW.13",ATM BNI JAKARTA GOLF CLUB,"ATM ·Jl. R.Mangun Muka Raya, RT.10/RW.13","ATM ·Jl. R.Mangun Muka Raya, RT.10/RW.13 | Buka sekarang ·(021) 57899999",-6.1972524,106.8756881
